0,83,39,0
0,83,15,0
0,83,27,1
0,83,31,1
0,83,3,0
0,83,37,0
0,83,2,0
0,83,43,1
0,83,19,1
0,83,33,1
0,83,34,1
0,83,16,1
0,83,23,0
0,83,35,1
0,82,12,1
0,82,43,0
0,82,14,0
0,82,2,1
0,82,3,1
0,82,38,0
0,82,33,0
0,82,17,0
0,82,27,1
0,82,39,0
0,82,35,1
0,82,23,1
0,82,19,0
0,82,31,1
0,82,16,0
0,82,13,0
0,81,31,0
0,81,39,0
0,81,3,0
0,81,35,0
0,81,19,0
0,81,23,0
0,81,10,1
0,81,15,1
0,81,43,0
0,81,34,0
0,81,8,1
0,81,42,0
0,81,14,0
0,81,17,1
0,81,16,0
0,81,27,0
0,80,31,1
0,80,2,0
0,80,23,1
0,80,35,1
0,80,33,1
0,80,19,1
0,80,3,1
0,80,13,1
0,80,12,1
0,80,34,1
0,80,38,1
0,80,43,1
0,80,15,1
0,80,9,1
0,80,27,1
0,80,24,1
0,79,33,0
0,79,34,1
0,79,27,1
0,79,15,1
0,79,31,0
0,79,3,0
0,79,16,0
0,79,17,1
0,79,23,0
0,79,37,0
0,79,35,0
0,79,19,0
0,79,14,0
0,79,39,0
0,79,36,0
0,79,2,0
0,78,19,1
0,78,2,1
0,78,16,1
0,78,3,1
0,78,31,1
0,78,12,0
0,78,35,0
0,78,23,1
0,78,39,0
0,78,15,1
0,78,27,1
0,78,34,1
0,78,43,1
0,78,38,1
0,78,9,1
0,78,33,1
0,77,15,1
0,77,33,0
0,77,43,1
0,77,23,1
0,77,16,1
0,77,38,1
0,77,12,0
0,77,2,1
0,77,35,1
0,77,31,1
0,77,27,1
0,77,39,1
0,77,3,1
0,77,9,0
0,77,13,1
0,77,34,1
0,76,27,0
0,76,34,0
0,76,14,0
0,76,2,1
0,76,17,0
0,76,36,0
0,76,35,0
0,76,19,0
0,76,3,0
0,76,33,1
0,76,43,0
0,76,16,0
0,76,39,0
0,76,42,0
0,76,37,0
0,76,8,1
0,75,35,1
0,75,23,1
0,75,3,1
0,75,31,1
0,75,34,1
0,75,43,1
0,75,24,1
0,75,9,1
0,75,27,1
0,75,15,1
0,75,13,1
0,75,6,0
0,75,33,1
0,75,38,1
0,75,19,1
0,75,12,0
0,74,12,1
0,74,3,1
0,74,31,0
0,74,39,1
0,74,33,1
0,74,38,1
0,74,15,1
0,74,19,1
0,74,13,1
0,74,35,0
0,74,2,1
0,74,43,1
0,74,9,0
0,74,34,1
0,74,23,1
0,74,27,1
0,73,3,1
0,73,43,1
0,73,31,1
0,73,13,1
0,73,24,0
0,73,2,1
0,73,16,1
0,73,35,0
0,73,19,1
0,73,15,1
0,73,23,0
0,73,39,1
0,73,38,1
0,73,27,1
0,73,33,1
0,73,34,1
0,72,43,0
0,72,31,0
0,72,27,0
0,72,37,1
0,72,15,1
0,72,33,1
0,72,36,1
0,72,14,1
0,72,34,0
0,72,39,0
0,72,16,0
0,72,3,1
0,72,2,1
0,72,17,0
0,72,19,0
0,72,35,0
0,71,19,1
0,71,3,0
0,71,17,0
0,71,43,0
0,71,33,1
0,71,31,0
0,71,35,0
0,71,14,0
0,71,39,0
0,71,2,0
0,71,23,0
0,71,27,1
0,71,36,0
0,71,15,1
0,71,37,0
0,71,16,0
0,70,27,1
0,70,43,1
0,70,39,0
0,70,13,0
0,70,12,0
0,70,17,1
0,70,34,1
0,70,3,1
0,70,38,1
0,70,23,1
0,70,31,1
0,70,35,1
0,70,15,1
0,70,19,1
0,70,9,1
0,70,33,1
0,69,17,0
0,69,23,0
0,69,43,1
0,69,37,1
0,69,16,0
0,69,34,1
0,69,3,1
0,69,2,0
0,69,19,1
0,69,13,0
0,69,15,1
0,69,27,1
0,69,12,0
0,69,39,1
0,69,35,0
0,69,33,1
0,68,34,0
0,68,39,0
0,68,33,0
0,68,15,0
0,68,35,0
0,68,37,1
0,68,19,1
0,68,42,0
0,68,27,0
0,68,43,1
0,68,16,1
0,68,2,0
0,68,3,1
0,68,14,1
0,68,31,0
0,68,36,0
0,67,35,0
0,67,23,0
0,67,27,0
0,67,39,1
0,67,36,0
0,67,3,1
0,67,33,1
0,67,16,0
0,67,37,0
0,67,31,1
0,67,34,1
0,67,15,1
0,67,19,1
0,67,38,1
0,67,13,1
0,67,12,1
0,66,16,0
0,66,2,0
0,66,15,1
0,66,43,1
0,66,31,0
0,66,17,0
0,66,35,0
0,66,39,1
0,66,23,0
0,66,19,1
0,66,37,0
0,66,27,0
0,66,33,0
0,66,34,0
0,66,3,1
0,66,14,0
0,65,12,1
0,65,34,1
0,65,13,0
0,65,27,1
0,65,43,0
0,65,19,0
0,65,23,0
0,65,14,0
0,65,15,1
0,65,3,0
0,65,39,0
0,65,16,0
0,65,33,1
0,65,37,1
0,65,2,0
0,65,17,0
0,64,35,1
0,64,16,1
0,64,31,1
0,64,12,0
0,64,3,1
0,64,23,0
0,64,27,1
0,64,43,1
0,64,38,1
0,64,34,1
0,64,33,1
0,64,19,1
0,64,2,1
0,64,39,0
0,64,15,1
0,64,13,1
0,63,27,1
0,63,16,0
0,63,19,1
0,63,15,1
0,63,23,0
0,63,43,1
0,63,3,1
0,63,33,1
0,63,2,1
0,63,31,1
0,63,35,1
0,63,13,0
0,63,12,0
0,63,34,1
0,63,38,0
0,63,39,0
0,62,39,0
0,62,2,1
0,62,23,0
0,62,33,0
0,62,34,0
0,62,15,1
0,62,43,1
0,62,27,1
0,62,12,0
0,62,17,0
0,62,16,0
0,62,31,0
0,62,37,1
0,62,35,1
0,62,19,0
0,62,3,1
0,61,12,0
0,61,14,0
0,61,3,0
0,61,35,1
0,61,43,1
0,61,39,0
0,61,23,0
0,61,33,1
0,61,31,0
0,61,15,1
0,61,27,1
0,61,19,0
0,61,16,0
0,61,34,0
0,61,37,1
0,61,17,0
0,60,35,0
0,60,34,0
0,60,19,1
0,60,31,0
0,60,43,0
0,60,2,1
0,60,16,0
0,60,23,0
0,60,36,0
0,60,15,1
0,60,37,0
0,60,33,0
0,60,3,1
0,60,27,1
0,60,17,1
0,60,14,0
0,59,31,1
0,59,15,1
0,59,33,0
0,59,38,1
0,59,27,1
0,59,35,1
0,59,43,1
0,59,13,1
0,59,2,0
0,59,39,0
0,59,12,0
0,59,23,1
0,59,16,0
0,59,3,1
0,59,19,1
0,59,34,1
0,58,19,1
0,58,33,0
0,58,39,0
0,58,23,1
0,58,38,1
0,58,27,1
0,58,2,1
0,58,3,1
0,58,31,1
0,58,13,1
0,58,15,1
0,58,34,1
0,58,43,1
0,58,35,1
0,58,24,0
0,58,9,1
0,57,2,0
0,57,27,1
0,57,15,1
0,57,33,0
0,57,37,0
0,57,39,0
0,57,17,0
0,57,3,1
0,57,12,0
0,57,43,0
0,57,16,1
0,57,31,0
0,57,35,1
0,57,14,0
0,57,19,1
0,57,23,0
0,56,23,1
0,56,31,1
0,56,34,1
0,56,38,0
0,56,33,1
0,56,15,1
0,56,39,1
0,56,35,1
0,56,12,1
0,56,43,1
0,56,13,0
0,56,19,1
0,56,2,1
0,56,3,1
0,56,27,1
0,56,9,1
0,55,27,1
0,55,15,1
0,55,12,1
0,55,34,1
0,55,24,1
0,55,43,1
0,55,2,1
0,55,35,1
0,55,13,1
0,55,23,1
0,55,6,1
0,55,19,1
0,55,26,1
0,55,4,1
0,55,41,1
0,55,31,1
0,54,37,1
0,54,13,1
0,54,31,1
0,54,9,0
0,54,38,0
0,54,23,0
0,54,39,0
0,54,27,1
0,54,3,1
0,54,19,0
0,54,12,0
0,54,34,0
0,54,35,0
0,54,43,1
0,54,16,1
0,54,33,0
0,53,31,0
0,53,34,0
0,53,35,0
0,53,23,0
0,53,3,0
0,53,14,1
0,53,36,0
0,53,37,0
0,53,39,1
0,53,42,0
0,53,27,0
0,53,16,1
0,53,2,0
0,53,8,0
0,53,17,0
0,53,19,0
0,52,17,0
0,52,33,1
0,52,2,1
0,52,12,0
0,52,16,0
0,52,35,0
0,52,15,1
0,52,31,1
0,52,3,1
0,52,27,0
0,52,39,1
0,52,23,0
0,52,34,0
0,52,19,1
0,52,37,0
0,52,43,0
0,51,27,1
0,51,2,1
0,51,23,1
0,51,39,0
0,51,35,0
0,51,33,0
0,51,34,0
0,51,37,1
0,51,19,1
0,51,12,0
0,51,13,1
0,51,15,1
0,51,43,1
0,51,3,0
0,51,16,1
0,51,31,0
0,50,34,0
0,50,17,0
0,50,19,0
0,50,15,1
0,50,2,1
0,50,35,0
0,50,23,1
0,50,14,1
0,50,27,0
0,50,43,1
0,50,37,0
0,50,39,0
0,50,31,0
0,50,33,0
0,50,16,0
0,50,3,0
0,49,2,0
0,49,34,1
0,49,27,1
0,49,38,1
0,49,39,0
0,49,19,1
0,49,33,0
0,49,16,1
0,49,15,1
0,49,31,1
0,49,3,1
0,49,13,1
0,49,35,1
0,49,12,0
0,49,43,1
0,49,23,1
0,48,33,0
0,48,23,0
0,48,27,1
0,48,14,0
0,48,2,1
0,48,19,1
0,48,13,1
0,48,43,1
0,48,15,1
0,48,34,0
0,48,12,1
0,48,3,0
0,48,35,0
0,48,31,0
0,48,16,0
0,48,37,0
0,47,2,1
0,47,43,1
0,47,34,1
0,47,39,1
0,47,9,1
0,47,24,1
0,47,15,1
0,47,35,1
0,47,13,1
0,47,31,1
0,47,6,1
0,47,4,1
0,47,23,1
0,47,12,1
0,47,19,1
0,47,26,1
0,46,33,0
0,46,34,1
0,46,31,1
0,46,39,1
0,46,12,0
0,46,43,1
0,46,27,1
0,46,3,1
0,46,19,1
0,46,23,1
0,46,38,1
0,46,13,1
0,46,15,1
0,46,9,1
0,46,35,1
0,46,24,1
0,45,16,0
0,45,19,1
0,45,27,1
0,45,43,0
0,45,15,1
0,45,23,1
0,45,13,0
0,45,39,1
0,45,31,0
0,45,34,0
0,45,3,0
0,45,2,0
0,45,37,0
0,45,17,1
0,45,35,1
0,45,14,0
0,44,35,0
0,44,23,1
0,44,12,1
0,44,27,0
0,44,3,1
0,44,33,1
0,44,2,0
0,44,31,1
0,44,15,1
0,44,16,1
0,44,43,0
0,44,34,0
0,44,19,1
0,44,37,0
0,44,17,0
0,44,39,0
0,43,3,1
0,43,35,0
0,43,43,1
0,43,34,0
0,43,12,0
0,43,16,0
0,43,31,0
0,43,23,0
0,43,2,1
0,43,39,0
0,43,14,0
0,43,27,1
0,43,19,1
0,43,17,0
0,43,15,1
0,43,33,0
0,42,34,0
0,42,14,0
0,42,35,1
0,42,27,1
0,42,37,0
0,42,23,1
0,42,31,1
0,42,38,1
0,42,13,1
0,42,39,0
0,42,16,0
0,42,15,1
0,42,12,1
0,42,33,1
0,42,3,1
0,42,19,1
0,41,35,1
0,41,15,1
0,41,31,1
0,41,2,1
0,41,23,1
0,41,34,0
0,41,27,1
0,41,9,0
0,41,13,0
0,41,19,1
0,41,3,0
0,41,39,0
0,41,43,0
0,41,12,0
0,41,17,1
0,41,33,0
0,40,23,1
0,40,39,1
0,40,13,1
0,40,34,0
0,40,33,0
0,40,15,1
0,40,3,1
0,40,31,1
0,40,19,1
0,40,38,0
0,40,35,0
0,40,12,1
0,40,27,1
0,40,2,1
0,40,43,1
0,40,16,0
0,39,19,0
0,39,34,0
0,39,42,1
0,39,3,0
0,39,23,0
0,39,37,1
0,39,14,0
0,39,15,0
0,39,33,0
0,39,40,0
0,39,16,0
0,39,8,0
0,39,10,0
0,39,32,0
0,39,39,0
0,39,11,0
0,38,31,0
0,38,39,1
0,38,3,1
0,38,35,0
0,38,23,0
0,38,15,1
0,38,33,0
0,38,16,1
0,38,17,0
0,38,14,1
0,38,27,1
0,38,37,0
0,38,34,1
0,38,12,0
0,38,2,1
0,38,43,1
0,37,16,0
0,37,23,0
0,37,34,0
0,37,37,0
0,37,42,0
0,37,19,0
0,37,14,0
0,37,2,0
0,37,39,0
0,37,8,0
0,37,33,0
0,37,15,0
0,37,3,1
0,37,35,0
0,37,10,0
0,37,27,1
0,36,2,0
0,36,39,0
0,36,27,1
0,36,16,1
0,36,17,0
0,36,33,0
0,36,19,0
0,36,34,1
0,36,3,0
0,36,23,0
0,36,36,1
0,36,35,0
0,36,14,0
0,36,37,0
0,36,15,0
0,36,42,0
0,35,39,0
0,35,15,1
0,35,16,1
0,35,23,1
0,35,19,1
0,35,27,1
0,35,31,1
0,35,9,1
0,35,35,1
0,35,6,0
0,35,2,0
0,35,33,1
0,35,13,0
0,35,38,1
0,35,3,1
0,35,12,1
0,34,37,0
0,34,33,0
0,34,31,0
0,34,23,0
0,34,2,0
0,34,39,0
0,34,19,0
0,34,15,0
0,34,8,1
0,34,3,1
0,34,42,0
0,34,36,0
0,34,14,1
0,34,34,1
0,34,27,0
0,34,43,0
0,33,19,0
0,33,17,1
0,33,35,0
0,33,2,0
0,33,16,0
0,33,34,1
0,33,33,0
0,33,37,1
0,33,43,1
0,33,39,1
0,33,23,0
0,33,31,1
0,33,15,1
0,33,27,0
0,33,12,0
0,33,14,0
0,32,31,1
0,32,3,1
0,32,19,1
0,32,43,0
0,32,2,1
0,32,27,0
0,32,39,1
0,32,35,1
0,32,12,1
0,32,33,0
0,32,34,0
0,32,13,1
0,32,38,0
0,32,23,1
0,32,15,1
0,32,16,1
0,31,17,0
0,31,2,1
0,31,34,1
0,31,19,0
0,31,35,0
0,31,43,0
0,31,31,0
0,31,36,1
0,31,14,1
0,31,16,1
0,31,37,1
0,31,39,0
0,31,15,0
0,31,33,1
0,31,42,0
0,31,3,1
0,30,2,1
0,30,43,1
0,30,12,0
0,30,33,0
0,30,39,1
0,30,3,0
0,30,34,0
0,30,19,1
0,30,23,0
0,30,35,0
0,30,14,1
0,30,27,0
0,30,37,1
0,30,31,0
0,30,17,0
0,30,15,1
0,29,15,1
0,29,16,0
0,29,17,1
0,29,34,1
0,29,19,1
0,29,35,1
0,29,33,1
0,29,43,1
0,29,13,1
0,29,12,1
0,29,38,1
0,29,9,1
0,29,6,1
0,29,4,1
0,29,26,1
0,29,2,1
0,28,23,0
0,28,31,1
0,28,12,1
0,28,2,0
0,28,34,1
0,28,19,1
0,28,43,1
0,28,16,0
0,28,35,0
0,28,27,1
0,28,15,1
0,28,13,1
0,28,33,0
0,28,38,1
0,28,39,0
0,28,3,1
0,27,35,0
0,27,15,0
0,27,43,0
0,27,39,0
0,27,27,0
0,27,37,0
0,27,33,0
0,27,23,1
0,27,42,0
0,27,10,0
0,27,16,0
0,27,32,0
0,27,14,0
0,27,36,1
0,27,11,0
0,27,3,0
0,26,12,0
0,26,43,0
0,26,37,0
0,26,23,1
0,26,35,0
0,26,16,0
0,26,19,1
0,26,3,0
0,26,42,0
0,26,39,0
0,26,14,1
0,26,27,0
0,26,15,1
0,26,34,0
0,26,2,0
0,26,36,1
0,25,3,1
0,25,23,0
0,25,33,1
0,25,17,0
0,25,2,1
0,25,12,0
0,25,37,0
0,25,43,1
0,25,15,1
0,25,13,1
0,25,31,1
0,25,35,0
0,25,19,1
0,25,38,1
0,25,39,1
0,25,27,0
0,24,39,0
0,24,33,1
0,24,34,0
0,24,14,0
0,24,2,0
0,24,36,1
0,24,27,0
0,24,42,0
0,24,35,1
0,24,16,1
0,24,43,0
0,24,37,0
0,24,15,1
0,24,19,1
0,24,3,0
0,24,31,1
0,23,39,0
0,23,23,0
0,23,3,1
0,23,19,1
0,23,43,1
0,23,33,1
0,23,27,1
0,23,38,1
0,23,15,1
0,23,2,1
0,23,12,1
0,23,13,1
0,23,35,1
0,23,34,1
0,23,24,0
0,23,9,0
0,22,23,0
0,22,2,0
0,22,31,0
0,22,35,0
0,22,43,0
0,22,19,0
0,22,42,1
0,22,33,0
0,22,27,1
0,22,16,0
0,22,14,1
0,22,37,0
0,22,17,0
0,22,36,0
0,22,3,0
0,22,8,0
0,21,2,0
0,21,15,1
0,21,3,0
0,21,34,1
0,21,19,1
0,21,39,1
0,21,33,1
0,21,16,1
0,21,38,0
0,21,35,1
0,21,43,0
0,21,31,1
0,21,27,1
0,21,23,1
0,21,13,0
0,21,12,0
0,20,17,0
0,20,39,0
0,20,31,0
0,20,27,0
0,20,34,0
0,20,37,1
0,20,15,1
0,20,19,0
0,20,33,1
0,20,43,0
0,20,14,0
0,20,35,1
0,20,3,0
0,20,8,1
0,20,42,1
0,20,23,1
0,19,19,1
0,19,43,1
0,19,35,1
0,19,3,1
0,19,38,1
0,19,13,0
0,19,27,0
0,19,16,1
0,19,23,1
0,19,31,1
0,19,2,1
0,19,33,1
0,19,39,0
0,19,15,1
0,19,34,1
0,19,12,1
0,18,12,0
0,18,37,0
0,18,15,1
0,18,16,1
0,18,27,0
0,18,34,0
0,18,35,0
0,18,39,1
0,18,3,0
0,18,43,0
0,18,33,0
0,18,36,0
0,18,2,1
0,18,23,0
0,18,42,0
0,18,19,1
0,17,12,1
0,17,39,0
0,17,19,1
0,17,13,0
0,17,3,1
0,17,2,1
0,17,43,1
0,17,31,1
0,17,27,1
0,17,16,1
0,17,23,1
0,17,35,0
0,17,33,0
0,17,38,0
0,17,34,0
0,17,15,0
0,16,39,0
0,16,35,1
0,16,38,0
0,16,37,1
0,16,15,0
0,16,23,0
0,16,16,1
0,16,34,1
0,16,3,1
0,16,33,0
0,16,2,1
0,16,12,1
0,16,13,1
0,16,27,1
0,16,19,1
0,16,43,1
0,15,43,1
0,15,3,1
0,15,13,1
0,15,23,0
0,15,19,1
0,15,16,0
0,15,15,1
0,15,27,1
0,15,2,1
0,15,34,1
0,15,31,1
0,15,12,1
0,15,38,1
0,15,9,1
0,15,33,1
0,15,35,1
0,14,17,0
0,14,2,0
0,14,19,0
0,14,39,1
0,14,42,0
0,14,15,1
0,14,16,0
0,14,31,0
0,14,3,1
0,14,35,0
0,14,14,0
0,14,43,0
0,14,23,0
0,14,27,0
0,14,37,0
0,14,36,0
0,13,33,0
0,13,43,0
0,13,42,1
0,13,3,0
0,13,39,0
0,13,14,0
0,13,27,0
0,13,8,0
0,13,37,0
0,13,16,0
0,13,19,0
0,13,15,0
0,13,40,0
0,13,23,0
0,13,36,0
0,13,11,1
0,12,19,1
0,12,35,0
0,12,15,1
0,12,31,0
0,12,17,1
0,12,12,1
0,12,27,1
0,12,3,0
0,12,37,0
0,12,16,0
0,12,2,1
0,12,33,1
0,12,39,0
0,12,34,1
0,12,43,1
0,12,13,0
0,11,39,0
0,11,35,1
0,11,31,0
0,11,43,0
0,11,3,1
0,11,34,1
0,11,12,0
0,11,15,1
0,11,27,0
0,11,14,0
0,11,2,0
0,11,17,0
0,11,23,1
0,11,19,1
0,11,33,0
0,11,37,1
0,10,31,1
0,10,38,0
0,10,39,1
0,10,35,0
0,10,3,1
0,10,43,1
0,10,16,1
0,10,19,1
0,10,13,0
0,10,27,1
0,10,23,0
0,10,2,1
0,10,34,1
0,10,33,0
0,10,15,1
0,10,12,0
0,9,15,1
0,9,27,0
0,9,39,1
0,9,43,1
0,9,23,1
0,9,2,0
0,9,35,1
0,9,31,1
0,9,34,1
0,9,13,0
0,9,19,0
0,9,33,1
0,9,38,1
0,9,3,1
0,9,12,0
0,9,16,0
0,8,19,0
0,8,33,0
0,8,2,1
0,8,16,0
0,8,14,1
0,8,27,0
0,8,43,0
0,8,39,0
0,8,34,0
0,8,3,0
0,8,23,1
0,8,15,1
0,8,36,0
0,8,37,0
0,8,42,0
0,8,35,0
0,7,37,0
0,7,34,1
0,7,43,0
0,7,33,1
0,7,31,1
0,7,12,1
0,7,19,0
0,7,38,1
0,7,15,1
0,7,39,1
0,7,3,1
0,7,27,1
0,7,2,1
0,7,35,0
0,7,13,0
0,7,16,0
0,6,3,1
0,6,35,0
0,6,43,1
0,6,12,1
0,6,27,0
0,6,39,0
0,6,19,1
0,6,23,0
0,6,17,1
0,6,13,0
0,6,2,1
0,6,33,0
0,6,37,0
0,6,16,0
0,6,34,0
0,6,15,1
0,5,39,0
0,5,43,0
0,5,36,0
0,5,34,0
0,5,42,0
0,5,35,0
0,5,16,0
0,5,8,1
0,5,23,0
0,5,15,0
0,5,10,1
0,5,27,0
0,5,32,1
0,5,3,0
0,5,11,0
0,5,14,1
0,4,17,1
0,4,3,1
0,4,38,1
0,4,31,1
0,4,33,1
0,4,19,1
0,4,23,0
0,4,34,0
0,4,43,1
0,4,13,1
0,4,2,1
0,4,16,0
0,4,35,0
0,4,12,1
0,4,27,1
0,4,39,0
0,3,37,0
0,3,34,1
0,3,19,1
0,3,23,1
0,3,13,0
0,3,27,1
0,3,39,1
0,3,43,0
0,3,12,0
0,3,31,0
0,3,3,1
0,3,35,1
0,3,15,1
0,3,2,1
0,3,16,0
0,3,33,1
0,2,23,0
0,2,14,1
0,2,27,1
0,2,31,1
0,2,2,1
0,2,39,0
0,2,33,0
0,2,13,0
0,2,19,0
0,2,15,0
0,2,35,0
0,2,3,0
0,2,36,0
0,2,34,0
0,2,16,0
0,2,42,0
0,1,33,1
0,1,3,1
0,1,27,1
0,1,34,1
0,1,9,0
0,1,43,1
0,1,13,0
0,1,2,1
0,1,16,1
0,1,19,1
0,1,39,1
0,1,12,1
0,1,38,1
0,1,23,0
0,1,15,1
0,1,35,1
0,0,27,1
0,0,43,1
0,0,31,0
0,0,2,1
0,0,23,1
0,0,39,0
0,0,3,1
0,0,35,1
0,0,13,1
0,0,15,1
0,0,38,0
0,0,16,1
0,0,33,1
0,0,34,1
0,0,19,1
0,0,12,0
1,99,27,1
1,99,3,1
1,99,23,0
1,99,33,1
1,99,19,1
1,99,39,1
1,99,13,1
1,99,16,1
1,99,15,1
1,99,12,1
1,99,2,1
1,99,35,1
1,99,38,1
1,99,43,1
1,99,24,0
1,99,9,0
1,98,33,0
1,98,23,1
1,98,38,1
1,98,13,1
1,98,43,1
1,98,3,1
1,98,34,1
1,98,19,1
1,98,15,1
1,98,2,0
1,98,31,0
1,98,35,0
1,98,39,1
1,98,16,1
1,98,12,0
1,98,27,0
1,97,31,0
1,97,19,1
1,97,43,1
1,97,27,1
1,97,23,1
1,97,34,1
1,97,15,1
1,97,39,0
1,97,13,0
1,97,12,0
1,97,16,0
1,97,38,0
1,97,3,1
1,97,37,0
1,97,35,1
1,97,2,1
1,96,34,0
1,96,35,0
1,96,43,1
1,96,31,1
1,96,33,0
1,96,3,1
1,96,15,1
1,96,19,1
1,96,38,0
1,96,16,0
1,96,27,1
1,96,39,0
1,96,23,1
1,96,13,1
1,96,12,1
1,96,2,1
1,95,31,1
1,95,15,1
1,95,43,0
1,95,3,0
1,95,2,0
1,95,35,0
1,95,34,1
1,95,33,0
1,95,19,1
1,95,37,0
1,95,23,1
1,95,16,0
1,95,17,0
1,95,14,0
1,95,27,1
1,95,39,1
1,94,12,1
1,94,31,0
1,94,39,0
1,94,3,0
1,94,14,0
1,94,15,1
1,94,34,0
1,94,33,0
1,94,37,0
1,94,42,1
1,94,43,0
1,94,19,0
1,94,16,0
1,94,8,0
1,94,27,0
1,94,23,0
1,93,2,0
1,93,27,0
1,93,39,0
1,93,14,0
1,93,37,0
1,93,36,0
1,93,43,0
1,93,35,1
1,93,23,0
1,93,3,1
1,93,42,1
1,93,19,0
1,93,34,0
1,93,15,0
1,93,10,1
1,93,8,0
1,92,39,0
1,92,37,1
1,92,43,1
1,92,34,1
1,92,33,1
1,92,31,0
1,92,19,0
1,92,17,1
1,92,3,1
1,92,13,0
1,92,27,1
1,92,12,1
1,92,2,1
1,92,16,0
1,92,35,1
1,92,38,0
1,91,31,0
1,91,2,0
1,91,34,0
1,91,39,0
1,91,15,1
1,91,36,1
1,91,14,0
1,91,3,0
1,91,37,1
1,91,42,0
1,91,16,1
1,91,23,0
1,91,19,0
1,91,33,0
1,91,35,1
1,91,27,0
1,90,3,0
1,90,42,1
1,90,19,1
1,90,17,1
1,90,15,1
1,90,35,1
